DATE,Open,High,Low,Close,PREVIOUS DAY,VOLUME,POSITIVE TWEETS,NEGATIVE TWEETS,sentiments
102919,26.95,28.65,26.9,28.35,26.8,28200000,41,36,1
103019,28.1,28.3,27.8,28,28.35,17100000,40,40,0
103119,27.8,27.8,27.4,27.65,28,11900000,32,24,1
110119,27.65,27.65,27,27.45,27.65,7500000,16,21,-1
110219,27.4,27.8,27.4,27.65,27.45,1890000,13,61,-1
110319,27.65,27.8,27.6,27.7,27.65,6880000,32,39,-1
110419,27.7,28,27.65,27.7,27.7,8480000,42,60,-1
110519,27.9,27.9,27.1,27.4,27.7,1780000,23,44,-1
110619,27.1,27.6,27.05,27.45,27.4,1330000,20,27,-1
110719,27.5,27.7,27.2,27.55,27.45,1710000,46,21,1
110819,27.6,27.65,27.3,27.5,27.55,22600000,44,6,1
110919,27.5,27.7,27.1,27.35,27.5,22500000,27,7,1
111019,27.5,27.5,27.05,27.2,27.35,5300000,44,9,1
111119,19.42,24.09,22.76,20.27,27.2,11390912,39,25,1
111219,23.2,24.2,20.55,20.03,23.08,10339677,30,48,-1
111319,24.5,24.1,23.45,19.95,24.97,16886382,20,29,-1
111419,22.12,20.29,20.52,19.96,24.62,15929629,42,31,1
111519,20.34,23.89,25.09,22.07,23.15,12242858,21,41,-1
111619,20.55,19.31,20.76,19.61,24.31,5823394,48,14,1
111719,23.13,20.59,22.5,22.51,20.22,13790196,41,10,1
111819,23.92,20.35,21.07,22.19,23.02,14208323,26,34,-1
111919,22.1,20.66,22.92,19.61,20.99,5588505,50,48,1
112019,22.69,19.35,21.03,23.65,23.88,18291192,19,37,-1
112119,23.66,19.23,23.43,25.03,20.75,15949000,33,53,-1
112219,20.09,22.27,23.07,24.74,24.76,15645132,22,44,-1
112319,23.16,19.42,22.84,19.04,18.68,6520059,25,24,1
112419,22.47,21.48,23.28,24.56,19.84,5704810,36,42,-1
112519,21.69,19.22,20.2,22,24.98,7746162,44,-13,1
112619,23.69,21.52,21.38,19.3,20.94,17023490,47,40,1
112719,20.15,24.69,22.06,22.6,23.97,6504111,38,61,-1
112819,19.26,19.94,22.94,24.05,23.74,9091908,37,24,1
112919,19.46,21,22.3,22.51,19.83,11497342,18,23,-1
113019,21.55,22.94,20.63,18.62,20.64,12015689,18,41,-1
120119,23.12,23.69,20.48,20.7,18.71,7937077,43,19,1
120219,24.23,23.55,21.34,23,24.53,14285614,42,30,1
120319,19.86,21.34,20.9,24.48,24.45,10914910,12,16,-1
120419,21.11,19.69,19.6,21.18,21.28,13351132,48,21,1
120519,25.15,20.11,18.73,20.98,22.63,8689537,21,24,-1
120619,21.07,19.88,19.89,22.62,21.09,9963882,24,22,1
120719,23.39,24.87,22.75,18.85,25.18,12991592,42,68,-1
120819,22.89,20.65,20.55,24.61,25.19,10596016,11,9,1
120919,20.39,23.99,23.65,24.42,22.37,9451310,24,30,-1
121019,20,19.28,21.19,23.83,20.45,5525359,43,67,-1
121119,22.56,24.86,23.83,23.5,20.53,12895043,44,43,1
121219,19.97,22.4,22.76,18.71,22.47,7629021,11,-10,1
121319,19.25,25.15,23.07,24.4,23.58,6457417,36,20,1
121419,21.92,22.36,22.63,20.32,24.97,15032331,34,54,-1
121519,22.65,23.51,23,23.26,22.35,13990162,50,22,1
121619,21.35,20.94,20.93,20.09,22.42,15374574,22,52,-1
121719,23.74,20.01,21.99,23.52,21.61,16753399,29,6,1
121819,24.64,20.03,24.09,21.22,23.28,13853973,13,28,-1
121919,23.9,19.75,22.22,21.96,21.31,5385901,25,46,-1
122019,20.73,23.81,20.45,21.14,24.44,9491052,18,19,-1
122119,20.36,23.8,21.5,19.99,19.76,13254593,42,73,-1
122219,23.6,24,20.34,21.82,20.27,5467470,12,28,-1
122319,23.45,22.89,19.89,23.32,23.34,13163909,12,70,-1
122419,23.44,21.56,20.64,21.48,19.22,15148058,20,33,-1
122519,19.6,20.52,23.14,24.96,22.45,13594063,20,42,-1
122619,19.1,24.46,19.52,18.92,21.53,12292881,11,8,1
122719,22.18,22.39,22.29,20.45,21.66,9112058,34,60,-1
122819,24.11,20.44,22.62,22.5,24.26,11740973,50,57,-1
122919,24.12,24.77,21.04,20.43,23.03,17754839,23,31,-1
123019,20.76,23.21,19.61,20.82,22.59,7699867,29,4,1
123119,25.2,23.11,25.19,22.14,24.74,11656742,28,58,-1
10120,25.19,19.67,21.17,21.33,21.63,10979982,30,34,-1
10220,19.42,23.07,23.6,24.76,22.7,5950441,33,17,1
10320,20.29,22.68,23.1,24.39,24.82,8651543,23,-4,1
10420,22.63,20.48,23.23,19.07,18.68,16574811,47,10,1
10520,21.55,23.21,23.04,25.03,24.02,9265908,16,29,-1
10620,21.73,23.15,20.93,21.88,24.12,11839821,47,56,-1
10720,22.68,24.61,19.65,19.64,20.79,17182856,42,12,1
10820,25.22,23.05,23.74,22.95,19.2,16311737,32,4,1
10920,25.16,24.17,19,24.73,19.21,13610120,42,28,1
11020,19.14,20.96,21.58,24.57,23.58,8896149,28,53,-1
11120,19.83,22.86,24.84,23.22,22.04,9171191,17,35,-1
11220,19.47,24.46,20.32,21.69,23.45,10302528,23,36,-1
11320,21.01,24.87,21.08,19.85,18.94,12527281,10,63,-1
11420,23.41,22.72,21.59,20.31,18.82,15983943,15,12,1
11520,22.89,19.71,24.02,23.3,19.49,14066759,49,32,1
11620,21.01,19.74,24.23,21.36,21.04,16421456,50,18,1
11720,19.42,24.92,21.93,22.3,22.74,7370725,48,35,1
11820,19.29,20.73,23.32,21.99,21.96,7842802,40,25,1
11920,23.27,23.77,23.49,22.28,18.79,16935026,26,2,1
12020,24.95,21.13,23.85,20.41,22.02,11942509,20,68,-1
12120,20.45,19.67,21.09,23.87,20.46,12853751,42,15,1
12220,24.32,20.68,22.19,19.54,18.74,10205738,15,44,-1
12320,23.37,22.65,22.51,21.73,25.06,5611286,40,28,1
12420,21.57,21.05,24.51,19.61,23.08,14163353,25,26,-1
12520,21.64,20.2,19.67,20.9,22.86,13334293,16,10,1
12620,18.8,24.44,23.51,24.87,24.66,17295687,37,-3,1
12720,24.99,22.35,22.45,22.63,24.01,13698126,15,9,1
12820,21.68,23.73,23.74,24.23,22.58,14617787,44,-5,1
12920,24.12,22.48,19.69,24.29,25.1,7656727,45,23,1
13020,24.77,21.75,22.04,20.6,20.08,7761565,44,23,1
13120,20.79,22.93,23.03,24.14,20.07,9395301,10,33,-1
20120,19.99,23.38,22.05,24.11,23.37,17753737,29,38,-1
20220,19.9,25.23,22.1,21.27,23.09,12945969,31,50,-1
20320,20.84,22.92,21.06,19.12,22.47,14273510,21,20,1
20420,24,24.11,21.93,23.25,19.06,14026782,11,48,-1
20520,19.39,20.23,19.52,18.71,22.22,11968051,32,43,-1
20620,21.86,21.36,20.58,19.68,23.59,9582179,49,19,1
20720,18.94,19.38,24.67,24.06,23.56,17209210,17,78,-1
20820,22.97,21.2,24.63,22.8,22.69,12536621,13,22,-1
20920,24.17,22.94,19.36,21.82,19.71,17571546,16,53,-1
21020,22.27,24.43,22.16,19.27,25.13,16608801,20,58,-1
21120,22.57,19.55,23.04,20.57,21.43,9646328,18,48,-1
21220,20.85,23.22,22.02,20.71,19.41,17944456,18,21,-1
21320,19.5,22.77,23.37,23.06,19.06,18097558,33,7,1
21420,25.05,22.43,21.76,18.76,22.9,10912775,11,50,-1
21520,22.49,23.44,20.53,23.19,23.48,15482268,43,20,1
21620,24.87,21.6,21.4,23.38,22.25,12240439,50,75,-1
21720,22.33,19.41,22.59,19.88,19.23,9278448,47,10,1
21820,24.76,20.28,22.06,24.48,20.19,17515833,38,20,1
21920,24.2,20.96,18.95,24.12,23.11,7349539,20,54,-1
22020,20.74,24.28,23.71,24.67,21.16,13963729,46,24,1
22120,23.98,23.57,22.39,21.47,20.9,8629465,10,69,-1
22220,20.25,20.38,20.88,20.05,22.97,17181618,43,24,1
22320,21.34,22.57,24.71,18.86,24.18,12678482,37,30,1
22420,21.78,23.35,21.93,23.13,20.94,11743404,41,32,1
22520,22.6,22.16,22.97,22.34,19.24,12547574,20,45,-1
22620,21.95,19.4,19.67,23.19,22.23,11211787,41,11,1
22720,20.46,19.26,23.01,25.12,18.72,12914220,19,36,-1
22820,24.12,23.69,23.41,23.71,23.45,7869942,45,-17,1
22920,24.97,20.54,23.06,19.78,18.81,12193700,40,25,1
30120,24.8,20.77,20.01,20.79,19.39,8756579,31,42,-1
30220,22.13,19.42,21.35,19.6,23.25,10964112,31,25,1
30320,19.78,22.11,20.03,25.14,21.47,16981809,47,37,1
30420,21.83,22.55,22.03,23.61,24.9,14532556,49,64,-1
30520,20.41,21.62,24.36,23.25,23.22,14551664,48,35,1
30620,20.31,20.96,20.66,24.3,19.32,9956508,10,55,-1
30720,19.81,24.48,23.23,18.75,22.4,12318525,50,17,1
30820,23.84,23.23,22.3,19.78,21.42,11734078,22,35,-1
30920,20.9,22.87,24.02,18.93,25.03,15417188,47,36,1
31020,19,20.2,21.49,23.18,22.25,15683165,28,-5,1
31120,18.92,22.9,20.26,25.15,24.14,16279844,21,34,-1
31220,19.42,22.52,21.69,23.09,20.64,15233375,25,38,-1
31320,20.16,19.59,23.02,21.91,22.17,13879767,34,19,1
31420,19.43,19.97,19.76,23.13,21.91,11811336,46,11,1
31520,22.92,22.84,18.91,19.72,19.21,8229534,19,11,1
31620,22.02,24.32,23.12,21.83,18.63,12518440,14,40,-1
31720,19.07,21.86,23.59,18.76,23.8,11138916,26,29,-1
31820,22.41,21.99,24.77,21.51,23.79,17244432,31,8,1
31920,23.79,23.44,22.45,23.63,19.87,17179586,17,0,1
32020,21.54,22.29,21.24,25.02,24.62,9100067,16,32,-1
32120,20.17,19.84,20.87,21.08,25.12,17362307,20,43,-1
32220,19.2,22.82,24.51,21.82,19.26,10154516,44,34,1
32320,18.79,22.71,20.89,22.49,19.32,15164557,34,-15,1
32420,20.2,20.03,24.7,18.7,23.94,12793933,22,23,-1
32520,20.96,19.5,21.65,19.26,19.78,12821315,23,19,1
32620,22.21,20.13,20.39,25.05,19.09,17815421,11,16,-1
32720,21.29,19.4,20.46,24.58,22.77,17705043,40,16,1
32820,20.88,20.96,24.6,23.28,19.23,15010080,28,-13,1
32920,21.82,22.6,21.71,25.13,18.72,6134845,37,0,1
33020,24.2,23.37,21.73,21.81,20.3,17448140,31,1,1
33120,18.98,20.06,21.04,21.53,23.34,12886763,24,-8,1
40120,19.63,20.08,24.75,22.24,23.87,7141724,27,76,-1
40220,19.62,19.8,21.67,19.42,24.95,14100929,34,0,1
40320,22.07,19.74,24.01,20.31,18.9,12252168,38,21,1
40420,19.63,22.51,22.24,21.14,23.66,7312033,26,65,-1
40520,20.63,25.02,20.97,20.57,23.91,12514564,44,25,1
40620,23.51,19.45,22.32,20.67,20.93,14833146,11,21,-1
40720,20.74,21.88,20.61,24.65,20.8,5393049,50,25,1
40820,20.82,20.29,22.88,23.61,18.83,15080515,16,39,-1
40920,19.5,19.46,21.31,23.57,22.52,10464138,36,62,-1
41020,19.29,21.67,19.96,20.23,23.31,6718706,32,64,-1
41120,20.94,20.67,23.26,20.37,25.21,13396414,14,-9,1
41220,23.97,22.23,18.98,19.95,21.97,15021702,43,51,-1
41320,21.8,22.86,23.76,22.29,22.38,8178032,43,61,-1
41420,20.54,24.52,20.1,20.27,24.52,16209752,14,6,1
41520,25.13,24.99,23.3,24.14,22.83,10362067,33,25,1
41620,23.3,25.07,20.09,23.58,20.38,16065210,50,15,1
41720,24.15,23.13,21.59,21.95,23.98,15126939,47,21,1
41820,22.45,24.67,20.79,21.7,19.13,10155244,32,19,1
41920,21.66,20.71,23.24,21.07,24.3,7459278,34,22,1
42020,20.53,24.61,20.74,24.69,22.17,8445821,15,46,-1
42120,21.79,22.59,20.55,22.41,23.01,17274360,49,26,1
42220,19.69,23.45,20.37,24.7,23.01,15032710,22,50,-1
42320,22.45,19.45,22.56,22.65,23.09,17253207,11,7,1
42420,24.29,21.86,22.38,24.02,19.9,18073093,41,39,1
42520,20.06,22.22,20.38,22.34,20.29,18447210,31,56,-1
42620,19.75,24.55,23,19.4,18.85,7352126,39,5,1
42720,21.86,24.3,23.53,19.85,20.46,11272970,34,19,1
42820,22.21,21.38,23.83,21.44,21.74,8027722,41,38,1
42920,19.43,19.54,21.62,21.87,24.98,15544065,38,38,0
43020,21.63,20.13,22.32,22.03,23.22,10562511,31,18,1
50120,22.76,25.09,22.78,21.78,24.59,11810928,11,21,-1
50220,25.04,22.42,20.76,23.83,24.19,7662464,42,30,1
50320,21.33,24.23,20.01,22.86,18.99,16659127,42,28,1
50420,18.93,21.97,20.01,24.27,19.92,15110134,31,55,-1
50520,24.9,21.55,23.1,22.25,20.97,8065716,48,20,1
50620,22.68,22.64,19.69,24.89,22.5,13156529,29,61,-1
50720,22.45,23.79,19.81,23.61,18.68,12591382,27,64,-1
50820,18.96,25,21.32,24.58,23.97,17209887,19,4,1
50920,19.5,20.39,21.95,24.76,22.05,14072569,39,10,1
51020,24.11,22.49,19.5,24.72,23.81,12381681,28,13,1
51120,22.84,19.4,22.15,24.12,20.45,6075846,23,16,1
51220,22.71,22.95,20.15,20.92,23.92,10781875,12,-3,1
51320,23.24,22.16,20.95,19.1,22.68,17501529,11,23,-1
51420,24.77,20.38,24.09,23.9,22.34,11500258,25,22,1
51520,19.49,19.55,19.68,19.56,21.51,8876449,14,-3,1
51620,23.13,24.17,22.95,19.85,19.97,13525149,10,8,1
51720,20.63,24.94,20,22.67,20.09,6066867,37,48,-1
51820,20.05,25.3,22.39,21.26,22.17,9300213,37,31,1
51920,21.88,23.11,22.17,21.4,24.27,9894469,21,8,1
52020,21.32,19.91,20.4,20.06,19.6,8774061,35,7,1
52120,25.18,23.25,23.66,20.05,24.63,8740561,26,44,-1
52220,18.68,23.32,21.15,19.8,24.37,15075777,50,6,1
52320,19.39,22.66,23.71,21.48,22.83,9020830,18,26,-1
52420,23.38,24.43,20.75,20.89,21.53,9175096,22,41,-1
52520,21.87,21.64,21.4,19.93,22.39,8279311,36,0,1
52620,19.65,21.36,21.23,24.75,23,5559007,32,67,-1
52720,20.74,22.19,22.75,20.77,19.65,6448657,26,55,-1
52820,22.15,19.43,22.93,22.68,22.68,17697388,49,76,-1
52920,19.64,22.9,22.42,24.46,20.38,11814582,16,33,-1
53020,24.93,24.51,23.73,23.45,19.48,9357107,16,39,-1
53120,22.85,22.1,18.79,21.73,18.84,8751533,12,53,-1
60120,24.63,24.07,19.71,24.52,20.24,8707251,37,32,1
60220,24.8,24.52,22.31,24.2,24.8,9598484,28,21,1
60320,21.34,19.87,21.23,22.34,23.42,13774400,50,-3,1
60420,21.81,24.34,23.17,23.4,18.99,12099587,33,50,-1
60520,23.77,23.42,23.77,23.32,19.69,12532794,22,66,-1
60620,25.16,21.32,23.3,21.22,21.54,13503659,24,15,1
60720,19.01,19.92,22.04,24.06,22.75,17234283,40,26,1
60820,23.49,23.53,21.97,22.24,18.88,14535261,21,37,-1
60920,18.63,20.36,20.12,23.3,19.39,13659225,35,61,-1
61020,23.04,25.06,22.3,20.42,21.62,17107604,11,27,-1
61120,18.83,21,21.41,24.59,18.65,17493641,46,39,1
61220,21.25,23,22.83,20.11,23.32,14173446,19,28,-1
61320,23.69,19.22,24.42,23.79,22.2,14881119,30,8,1
61420,22.88,22.12,25.04,21.36,18.96,8251523,31,31,0
61520,24.61,22.63,21.29,22.46,21.12,16021150,39,70,-1
61620,18.6,22,19.93,22.96,19.43,11426182,40,24,1
61720,19.86,24.04,22.14,24.34,20.09,9918178,46,14,1
61820,19.99,22.03,19.82,22.93,21.03,15395867,33,-14,1
61920,24.94,20.22,21.05,21.36,21.19,13478225,25,57,-1
62020,20.66,23.33,20.34,24.93,21,16077883,20,51,-1
62120,21.27,21.12,22.76,19.13,24.05,17800958,35,64,-1
62220,18.86,24.12,19.53,22.98,21.58,6683552,10,40,-1
62320,20.28,22.7,19.41,20.53,23.28,11493414,30,5,1
62420,19.42,21.34,21.98,23,20.87,13141770,47,44,1
62520,20.91,23.54,23.36,20.28,21.64,11806368,30,27,1
62620,20.28,19.71,23.98,20.03,21.96,10722601,24,33,-1
62720,22.94,21.94,21.12,21.92,19.94,15289567,25,8,1
62820,20.11,24.29,22.45,23.19,25.08,13175040,36,32,1
62920,23,20.36,19.78,22.51,20.11,15605635,30,64,-1
63020,20.04,24.36,23.51,23.87,20.94,16321014,24,35,-1
70120,22.48,25.09,21.52,21.75,20.63,16825327,17,30,-1
70220,21.32,22.21,20.76,24.35,18.83,5702927,24,10,1
70320,18.6,24.32,21.36,19.39,19.03,16625547,16,-8,1
70420,18.8,24.43,21.72,22.99,19.88,12728618,22,31,-1
70520,18.91,25.05,22.74,22.35,24.25,6627079,24,10,1
70620,22.74,24.5,19.17,24.45,19.61,16447696,43,38,1
70720,23.03,22.9,20.28,22.05,20,12957138,41,65,-1
70820,22.7,23.89,21.24,18.86,20.6,7405738,46,53,-1
70920,25.2,23.82,20.3,24.24,21.46,15249491,24,19,1
71020,22.01,25.08,20.85,20.89,21.6,13405120,25,41,-1
71120,22.37,21.07,23.37,24.65,24.39,14290731,10,48,-1
71220,19.56,24.78,22.11,21.58,22.89,12729708,42,2,1
71320,21.73,20.68,22.45,19.25,22.58,15795925,28,18,1
71420,23.38,20.73,22.03,24.89,19.57,18019804,12,21,-1
71520,22.44,25.13,20.4,22.63,21.87,10008745,24,8,1
71620,19.29,21.03,20.36,19.59,21.75,9949913,45,13,1
71720,21.5,22.15,19.49,23.11,22.86,11724066,26,37,-1
71820,23.59,21.43,21.22,18.64,24.71,17192784,17,38,-1
71920,18.8,19.91,21.42,21.38,24.26,14745967,49,7,1
72020,22.77,24.69,22.28,20.91,22.68,17755729,21,22,-1
72120,20.52,24.28,21.06,24.79,24.51,10480222,15,39,-1
72220,24.3,19.27,20.19,23.85,23.91,11101992,47,28,1
72320,24.28,22.2,21.91,23.96,22.15,8435224,11,19,-1
72420,19.58,22.59,22.95,23.3,21.27,12027208,12,37,-1
72520,23.32,23.71,22.83,19.55,21.15,9630890,49,-9,1
72620,22.19,21.75,21.62,21.6,21.07,17983231,29,39,-1
72720,21.47,20.28,21.01,24.97,22.53,9354937,22,-6,1
72820,20.84,20.95,22.32,22.28,23.22,11435526,46,5,1
72920,24.67,20.03,24.55,23.34,20.19,18038156,12,17,-1
73020,21.11,20.25,22.93,24.74,19.04,11580425,40,-1,1
73120,23.58,22,22.55,23.2,24.68,6047996,11,75,-1
80120,21.13,24.69,20.28,21.47,22.39,6477372,38,-10,1
80220,20.29,19.86,25.09,22.97,22.94,8764571,43,2,1
80320,19.68,23.91,23.99,19.41,23.22,16444226,12,30,-1
80420,22.28,25.29,20.4,20.97,20.25,17498527,42,2,1
80520,21.23,23.98,21.04,24.88,18.89,8302206,39,46,-1
80620,22.52,19.32,22.96,23.05,23.08,8943377,25,-8,1
80720,20.39,25.12,19.78,20.53,22.99,9811334,41,61,-1
80820,20.09,21.7,20.19,19.96,24.61,6124879,20,52,-1
80920,24.34,21.2,19.18,22.68,19.39,8438037,26,30,-1
81020,21.39,23.39,21.05,23.46,24.41,12525470,37,22,1
81120,21.71,23.07,23.14,19.17,19.02,7350395,49,31,1
81220,20.45,23.91,23.44,24.38,19.7,9249530,29,29,0
81320,20.4,25.01,24.45,24.04,18.68,7389979,14,26,-1
81420,21.62,23.91,19.8,21.08,23.56,9858615,40,3,1
81520,19.89,22.12,24.92,23.17,21.26,15907159,29,-3,1
81620,21.42,19.48,21.23,24.58,19.87,9566095,11,59,-1
81720,22.59,25.31,20.6,23.48,22.32,8102964,45,38,1
81820,23.34,24.29,24.57,24.61,21.18,8825458,14,18,-1
81920,22.78,20.69,24.34,23.36,24.93,9759235,32,30,1
82020,23.72,21.09,19.2,25.05,20.88,10777689,14,40,-1
82120,20.23,21.32,22.85,21.64,21.76,16550549,35,11,1
82220,21.08,24.58,21.98,23.34,22.49,16139606,33,37,-1
82320,19.42,20.98,22.9,22.4,23.57,14921476,47,67,-1
82420,23.18,20.16,20.87,19.37,22.58,14736288,18,64,-1
82520,21.1,24.62,21.1,23.06,23.78,18365466,38,17,1
82620,18.62,24.18,20.97,22.54,21.06,12509103,32,35,-1
82720,20.77,23.12,20.3,22.14,18.86,6608016,19,-7,1
82820,23.19,19.49,22.72,24.83,25.04,9880039,48,42,1
82920,24.85,20.17,22.03,23.4,25.12,17628611,47,60,-1
83020,23.59,20.65,23.18,23.38,24.27,10296083,48,27,1
83120,18.87,24.4,22.33,18.78,20.08,13617398,21,55,-1
90120,20.27,21.07,20.63,24.43,19.51,11022238,20,23,-1
90220,23.08,23.31,21.97,24.09,25.12,7146705,23,-4,1
90320,18.68,25.14,22.83,21.35,19.86,6816574,18,1,1
90420,22.95,25.01,21.09,23.42,25.22,14187427,43,34,1
90520,22.11,21.96,22.13,23.27,24.51,10368426,32,27,1
90620,23.5,22.66,21.16,20.7,19.29,9825387,39,45,-1
90720,20.98,24.28,24.36,19.63,18.79,14748592,44,26,1
90820,22.88,25.07,20.1,22.02,23.24,14530449,48,19,1
90920,19.73,22.45,20.87,22.71,20.54,17358538,31,39,-1
91020,19.93,20.35,21.85,21.39,23.81,6204948,45,21,1
91120,22.8,21.45,22.54,20.39,23.22,17932649,27,1,1
91220,21.23,22.83,19.82,22.82,19.34,15106486,48,-2,1
91320,22.42,24.06,24.52,19.25,19.06,13362431,37,12,1
91420,25.17,22.68,19.22,22.99,20.72,5744476,15,31,-1
91520,20.96,23.65,20.27,21.73,19.33,10832263,49,34,1
91620,22.06,23.1,23.37,23.73,20.9,13505079,44,43,1
91720,20.35,22.49,21.48,25.07,20.18,7778833,41,43,-1
91820,19.95,21.69,23.81,22.56,19.9,9900318,38,17,1
91920,24.15,25.08,21.26,20.17,22.55,14013931,24,67,-1
92020,22.44,21.5,21.24,19.84,22.57,16949855,19,24,-1
92120,20.9,20.22,22.29,23.4,22.3,18246691,47,59,-1
92220,20.04,23.13,23.18,22.86,22.08,15445979,20,23,-1
92320,19.6,22.22,20.7,22.57,19.17,18045841,27,34,-1
92420,22.24,23.58,19.68,21.22,23.97,11182116,14,-7,1
92520,24.78,23.04,21.4,23.52,18.94,17491949,15,15,0
92620,24.91,24.48,20.46,22.5,24.07,16201655,25,47,-1
92720,23.33,22.56,19.25,24.37,18.73,9559079,49,33,1
92820,25.09,20.62,20.06,18.96,21.32,16874286,34,-12,1
92920,21.56,20.43,23.53,24.59,23.61,15379953,40,12,1
93020,20.15,24.89,23.13,22.97,19.02,11691604,20,74,-1
100120,22.88,23.94,23.56,21.83,20.29,17595702,25,22,1
100220,24.64,20.35,23.2,20.77,19.11,9907733,27,30,-1
100320,24.44,24.09,20,19.68,21,6834860,26,6,1
100420,24.22,23.52,24.26,21.39,24.17,13822478,29,16,1
100520,19.77,20.79,22.09,23.18,21.34,5923213,14,34,-1
100620,24.78,25.16,21.03,23.27,20.82,10430102,42,13,1
100720,25.09,20.1,20.58,20.6,19.76,7795795,37,41,-1
100820,21.03,22.27,23.26,21.75,23.54,5519154,31,31,0
100920,23.04,24.52,21.34,24.9,21.71,8878664,19,20,-1
101020,21.58,21.96,20.61,23.45,19.18,13604498,47,64,-1
101120,24.56,21.14,22.67,21.48,23.29,9090229,32,25,1
101220,21.44,20.96,20.63,24.62,23.39,14634210,41,-1,1
101320,21.76,25.27,21.49,20.66,21.12,16481872,12,64,-1
101420,23.61,24.71,22.59,21.1,19.45,13301544,10,52,-1
101520,20.96,25.28,22.52,20.84,21.03,12910903,22,13,1
101620,25.07,24.59,21.83,20.59,23.37,17850243,20,6,1
101720,24.35,21.95,23.19,23.43,20.13,12076650,13,16,-1
101820,22.75,20.45,24.26,19.37,19.04,13206822,29,51,-1
101920,22.42,24.76,19.99,22.97,21.48,14422248,45,34,1
102020,22.42,25,21.71,20,22.17,13691777,24,62,-1
102120,20.79,21.09,21.95,22.49,20,16414062,45,14,1
102220,20.39,23.48,22.09,18.62,24.34,10342071,44,21,1
102320,24.81,20.93,24.77,19.9,20.99,10963256,16,-4,1
102420,22.5,25.14,20.39,23.35,23.33,8850062,22,25,-1
102520,23.98,20.96,21.6,20.35,20.43,14105528,36,33,1
102620,21.74,21.25,22.28,25.14,19.02,17768253,27,24,1
102720,21.43,19.75,21.98,23.68,24.35,16595289,22,35,-1
102820,19.11,21.42,22.65,19.49,22.23,14447255,27,72,-1
102920,21.36,20.13,21.84,23.34,19.67,7607837,47,19,1
103020,19.83,22.5,21.15,18.62,24.94,18355599,25,0,1
103120,20.86,23.78,22.62,21.58,23.62,13119293,21,66,-1
110120,22.54,24.3,20.63,19.25,24.86,14627766,21,48,-1
110220,23.27,22.24,24.07,23.96,21.93,6669413,47,52,-1
110320,22.46,24.34,21.73,18.86,22.42,14879937,45,7,1
110420,23.83,23.11,20.98,20.68,20.08,15283907,33,35,-1
110520,24.13,22.98,22.36,24.4,21.86,15831734,24,29,-1
110620,21.88,22.18,22.84,23.82,18.85,9278881,34,1,1
110720,24.29,19.76,23.05,23.06,23.42,11667760,10,60,-1
110820,24.12,25.29,22.64,22.39,25.08,6188912,32,31,1
110920,22.14,23.61,22.91,20.43,22.15,9899942,24,5,1
111020,22.21,20.4,21.35,20.19,19.97,9611032,34,42,-1
111120,23.64,22.68,19.95,18.67,22.64,13706535,30,30,0
111220,21.17,22.3,22.45,18.62,23.47,7555912,24,13,1
111320,21.07,22.55,22.96,20.34,22.95,8666427,14,42,-1
111420,19.92,21.41,23.25,24.58,22.53,13766041,32,6,1
111520,23.64,24.16,21.1,24.27,21.45,7424817,39,62,-1
111620,24.26,24.78,21.92,19.13,20.44,13353349,32,57,-1
111720,22.44,20.84,20.47,25.19,23.8,5886941,17,14,1
111820,22.94,23.15,21.85,24.25,24.97,17750091,15,48,-1
111920,22.53,21.96,20.61,20.02,22.95,7257787,32,1,1
112020,19.91,22.25,23.25,23.68,19.04,12509033,50,3,1
112120,21.43,20.58,21.51,20.52,21.9,7587346,20,33,-1
112220,23.99,24.66,21.35,24.48,24.87,7783490,35,8,1
112320,24.38,21.08,22.22,23.66,20.48,11765055,18,35,-1
112420,21.58,24,22.9,24.92,25.11,11760386,27,37,-1
112520,22.24,22.34,21.15,24.77,19.59,17361577,43,38,1
112620,20.86,19.28,25.07,23.03,24.42,9296372,29,52,-1
112720,24.68,19.82,21.73,19.77,24.71,7034645,14,47,-1
112820,25.06,20.17,21.1,22.22,22.82,9456424,21,55,-1
112920,22.59,19.75,22.23,19,21.21,17394091,49,36,1
113020,19.7,22.37,19.52,22.34,19.41,16070023,43,12,1
120120,22.81,22.13,21.29,22.68,23.76,8506801,49,3,1
120220,25.2,24.61,20.43,21.77,20.85,7466440,15,36,-1
120320,22.9,22.14,21.33,20.27,24.66,16024233,31,44,-1
120420,22.25,23.92,21.89,22.84,23.02,12311049,16,40,-1
120520,24.15,23.91,24.25,18.98,18.72,12523748,35,23,1
120620,22.8,24.06,21.16,23.5,21.96,14815904,12,48,-1
120720,21.23,25.17,21.39,19.52,23.02,11040645,37,-5,1
120820,25.15,24.93,24.87,22.09,23.94,18452251,12,8,1
120920,24.18,23.56,19.31,23.17,20.62,10744107,50,66,-1
121020,21.55,21.55,22.73,23.75,20.6,6388403,22,52,-1
121120,22.91,20.23,24.13,21.3,21.83,13399733,42,-12,1
121220,21.09,20.44,21.97,20.6,19.9,9603405,18,48,-1
121320,24.03,22.51,24.26,21.47,20.47,14400055,41,43,-1
121420,19.87,21.76,22.09,21.93,18.97,14054031,30,12,1
121520,20.77,21.37,20.25,21.27,24.07,13864726,50,-11,1
121620,24.7,22.34,22.37,22.54,21.18,7721320,31,14,1
121720,22.09,23.12,20.72,20.32,22.98,16844155,34,10,1
121820,23.36,24.59,22.06,24.07,21.55,15084373,28,6,1
